2023/06/05 14:40:43 [error] 20#20: *18 open() "/app/staticfiles/admin/css/nav_sidebar.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/nav_sidebar.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:40:43 [error] 20#20: *21 open() "/app/staticfiles/admin/css/responsive.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/responsive.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *23 open() "/app/staticfiles/admin/css/base.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/base.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *22 open() "/app/staticfiles/admin/css/dark_mode.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/dark_mode.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *23 open() "/app/staticfiles/admin/css/responsive.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/responsive.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *22 open() "/app/staticfiles/admin/js/nav_sidebar.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/nav_sidebar.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *26 open() "/app/staticfiles/admin/css/login.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/login.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *25 open() "/app/staticfiles/admin/css/nav_sidebar.css" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/css/nav_sidebar.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:42:01 [error] 20#20: *27 open() "/app/staticfiles/admin/js/theme.js" failed (2: No such file or directory), client: 172.30.0.1, server: , request: "GET /static/admin/js/theme.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/admin/login/?next=/admin/"
2023/06/05 14:46:26 [emerg] 1#1: invalid number of arguments in "rewrite" directive in /etc/nginx/nginx.conf:23
